passenger_id,arrival_time,interarrival_time
9981,30201.0,0.0
9982,30202.0,1.0
9983,30209.0,7.0
9984,30209.0,0.0
9985,30211.0,2.0
9986,30211.0,0.0
9987,30213.0,2.0
9988,30217.0,4.0
9989,30218.0,1.0
9990,30220.0,2.0
9991,30223.0,3.0
9992,30223.0,0.0
9993,30223.0,0.0
9994,30225.0,2.0
9995,30225.0,0.0
9996,30226.0,1.0
9997,30227.0,1.0
9998,30228.0,1.0
9999,30228.0,0.0
10000,30228.0,0.0
10001,30229.0,1.0
10002,30230.0,1.0
10003,30234.0,4.0
10004,30241.0,7.0
10005,30242.0,1.0
10006,30242.0,0.0
10007,30243.0,1.0
10008,30245.0,2.0
10009,30246.0,1.0
10010,30246.0,0.0
10011,30247.0,1.0
10012,30247.0,0.0
10013,30248.0,1.0
10014,30249.0,1.0
10015,30252.0,3.0
10016,30253.0,1.0
10017,30253.0,0.0
10018,30256.0,3.0
10019,30256.0,0.0
10020,30259.0,3.0
10021,30260.0,1.0
10022,30260.0,0.0
10023,30261.0,1.0
10024,30262.0,1.0
10025,30263.0,1.0
10026,30264.0,1.0
10027,30265.0,1.0
10028,30268.0,3.0
10029,30271.0,3.0
10030,30271.0,0.0
10031,30272.0,1.0
10032,30273.0,1.0
10033,30275.0,2.0
10034,30279.0,4.0
10035,30283.0,4.0
10036,30287.0,4.0
10037,30288.0,1.0
10038,30289.0,1.0
10039,30289.0,0.0
10040,30290.0,1.0
10041,30292.0,2.0
10042,30292.0,0.0
10043,30294.0,2.0
10044,30294.0,0.0
10045,30299.0,5.0
10046,30300.0,1.0
10047,30305.0,5.0
10048,30309.0,4.0
10049,30310.0,1.0
10050,30312.0,2.0
10051,30317.0,5.0
10052,30319.0,2.0
10053,30319.0,0.0
10054,30320.0,1.0
10055,30320.0,0.0
10056,30325.0,5.0
10057,30325.0,0.0
10058,30326.0,1.0
10059,30334.0,8.0
10060,30334.0,0.0
10061,30336.0,2.0
10062,30340.0,4.0
10063,30342.0,2.0
10064,30343.0,1.0
10065,30347.0,4.0
10066,30348.0,1.0
10067,30357.0,9.0
10068,30360.0,3.0
10069,30364.0,4.0
10070,30365.0,1.0
10071,30365.0,0.0
10072,30365.0,0.0
10073,30366.0,1.0
10074,30368.0,2.0
10075,30370.0,2.0
10076,30374.0,4.0
10077,30375.0,1.0
10078,30375.0,0.0
10079,30375.0,0.0
10080,30379.0,4.0
10081,30383.0,4.0
10082,30384.0,1.0
10083,30386.0,2.0
10084,30389.0,3.0
10085,30390.0,1.0
10086,30404.0,14.0
10087,30405.0,1.0
10088,30407.0,2.0
10089,30409.0,2.0
10090,30409.0,0.0
10091,30410.0,1.0
10092,30418.0,8.0
10093,30420.0,2.0
10094,30422.0,2.0
10095,30428.0,6.0
10096,30435.0,7.0
10097,30439.0,4.0
10098,30439.0,0.0
10099,30443.0,4.0
10100,30446.0,3.0
10101,30449.0,3.0
10102,30452.0,3.0
10103,30452.0,0.0
10104,30458.0,6.0
10105,30465.0,7.0
10106,30468.0,3.0
10107,30468.0,0.0
10108,30469.0,1.0
10109,30470.0,1.0
10110,30470.0,0.0
10111,30478.0,8.0
10112,30481.0,3.0
10113,30502.0,21.0
10114,30506.0,4.0
10115,30519.0,13.0
10116,30525.0,6.0
10117,30551.0,26.0
10118,30553.0,2.0
10119,30553.0,0.0
10120,30558.0,5.0
10121,30565.0,7.0
10122,30575.0,10.0
10123,30588.0,13.0
10124,30599.0,11.0
10125,30600.0,1.0
10126,30600.0,0.0
10127,30600.0,0.0
10128,30600.0,0.0
10129,30600.0,0.0
10130,30600.0,0.0
10131,30600.0,0.0
10132,30600.0,0.0
10133,30600.0,0.0
10134,30600.0,0.0
10135,30600.0,0.0
10136,30600.0,0.0
10137,30600.0,0.0
10138,30600.0,0.0
10139,30610.0,10.0
10140,30613.0,3.0
10141,30625.0,12.0
10142,30692.0,67.0
10143,30695.0,3.0
10144,30707.0,12.0
10145,30716.0,9.0
10146,30718.0,2.0
10147,30730.0,12.0
10148,30734.0,4.0
10149,30750.0,16.0
10150,30757.0,7.0
10151,30757.0,0.0
10152,30757.0,0.0
10153,30759.0,2.0
10154,30760.0,1.0
10155,30769.0,9.0
10156,30788.0,19.0
10157,30794.0,6.0
10158,30795.0,1.0
10159,30800.0,5.0
10160,30801.0,1.0
10161,30802.0,1.0
10162,30802.0,0.0
10163,30806.0,4.0
10164,30808.0,2.0
10165,30809.0,1.0
10166,30813.0,4.0
10167,30816.0,3.0
10168,30818.0,2.0
10169,30822.0,4.0
10170,30824.0,2.0
10171,30825.0,1.0
10172,30831.0,6.0
10173,30836.0,5.0
10174,30838.0,2.0
10175,30845.0,7.0
10176,30845.0,0.0
10177,30851.0,6.0
10178,30853.0,2.0
10179,30856.0,3.0
10180,30862.0,6.0
10181,30867.0,5.0
10182,30871.0,4.0
10183,30872.0,1.0
10184,30881.0,9.0
10185,30884.0,3.0
10186,30887.0,3.0
10187,30893.0,6.0
10188,30903.0,10.0
10189,30909.0,6.0
10190,30918.0,9.0
10191,30921.0,3.0
10192,30927.0,6.0
10193,30929.0,2.0
10194,30938.0,9.0
10195,30941.0,3.0
10196,30944.0,3.0
10197,30951.0,7.0
10198,30952.0,1.0
10199,30952.0,0.0
10200,30962.0,10.0
10201,30967.0,5.0
10202,30967.0,0.0
10203,30974.0,7.0
10204,30974.0,0.0
10205,30977.0,3.0
10206,30979.0,2.0
10207,30982.0,3.0
10208,30983.0,1.0
10209,30988.0,5.0
10210,30989.0,1.0
10211,30999.0,10.0
10212,31003.0,4.0
10213,31009.0,6.0
10214,31010.0,1.0
10215,31011.0,1.0
10216,31011.0,0.0
10217,31016.0,5.0
10218,31021.0,5.0
10219,31022.0,1.0
10220,31024.0,2.0
10221,31027.0,3.0
10222,31032.0,5.0
10223,31034.0,2.0
10224,31035.0,1.0
10225,31038.0,3.0
10226,31048.0,10.0
10227,31052.0,4.0
10228,31055.0,3.0
10229,31060.0,5.0
10230,31077.0,17.0
10231,31080.0,3.0
10232,31082.0,2.0
10233,31087.0,5.0
10234,31091.0,4.0
10235,31091.0,0.0
10236,31098.0,7.0
10237,31099.0,1.0
10238,31104.0,5.0
10239,31111.0,7.0
10240,31113.0,2.0
10241,31113.0,0.0
10242,31114.0,1.0
10243,31116.0,2.0
10244,31119.0,3.0
10245,31121.0,2.0
10246,31122.0,1.0
10247,31126.0,4.0
10248,31127.0,1.0
10249,31131.0,4.0
10250,31133.0,2.0
10251,31134.0,1.0
10252,31139.0,5.0
10253,31139.0,0.0
10254,31142.0,3.0
10255,31145.0,3.0
10256,31151.0,6.0
10257,31152.0,1.0
10258,31152.0,0.0
10259,31156.0,4.0
10260,31157.0,1.0
10261,31158.0,1.0
10262,31162.0,4.0
10263,31163.0,1.0
10264,31169.0,6.0
10265,31171.0,2.0
10266,31174.0,3.0
10267,31189.0,15.0
10268,31193.0,4.0
10269,31194.0,1.0
10270,31212.0,18.0
10271,31213.0,1.0
10272,31218.0,5.0
10273,31223.0,5.0
10274,31223.0,0.0
10275,31227.0,4.0
10276,31229.0,2.0
10277,31244.0,15.0
10278,31245.0,1.0
10279,31246.0,1.0
10280,31247.0,1.0
10281,31249.0,2.0
10282,31254.0,5.0
10283,31257.0,3.0
10284,31269.0,12.0
10285,31276.0,7.0
10286,31277.0,1.0
10287,31277.0,0.0
10288,31285.0,8.0
10289,31286.0,1.0
10290,31287.0,1.0
10291,31289.0,2.0
10292,31295.0,6.0
10293,31302.0,7.0
10294,31304.0,2.0
10295,31304.0,0.0
10296,31310.0,6.0
10297,31318.0,8.0
10298,31330.0,12.0
10299,31342.0,12.0
10300,31352.0,10.0
10301,31357.0,5.0
10302,31359.0,2.0
10303,31378.0,19.0
10304,31396.0,18.0
10305,31400.0,4.0
10306,31411.0,11.0
10307,31441.0,30.0
10308,31442.0,1.0
10309,31500.0,58.0
10310,31500.0,0.0
10311,31500.0,0.0
10312,31500.0,0.0
10313,31500.0,0.0
10314,31500.0,0.0
10315,31500.0,0.0
10316,31500.0,0.0
10317,31500.0,0.0
10318,31500.0,0.0
10319,31500.0,0.0
10320,31500.0,0.0
10321,31500.0,0.0
10322,31500.0,0.0
10323,31500.0,0.0
10324,31500.0,0.0
10325,31500.0,0.0
10326,31504.0,4.0
10327,31514.0,10.0
10328,31515.0,1.0
10329,31548.0,33.0
10330,31556.0,8.0
10331,31570.0,14.0
10332,31584.0,14.0
10333,31593.0,9.0
10334,31604.0,11.0
10335,31605.0,1.0
10336,31606.0,1.0
10337,31609.0,3.0
10338,31611.0,2.0
10339,31612.0,1.0
10340,31618.0,6.0
10341,31618.0,0.0
10342,31624.0,6.0
10343,31634.0,10.0
10344,31634.0,0.0
10345,31646.0,12.0
10346,31647.0,1.0
10347,31652.0,5.0
10348,31653.0,1.0
10349,31664.0,11.0
10350,31668.0,4.0
10351,31670.0,2.0
10352,31670.0,0.0
10353,31674.0,4.0
10354,31679.0,5.0
10355,31682.0,3.0
10356,31684.0,2.0
10357,31687.0,3.0
10358,31687.0,0.0
10359,31688.0,1.0
10360,31689.0,1.0
10361,31694.0,5.0
10362,31695.0,1.0
10363,31695.0,0.0
10364,31703.0,8.0
10365,31704.0,1.0
10366,31705.0,1.0
10367,31707.0,2.0
10368,31707.0,0.0
10369,31708.0,1.0
10370,31710.0,2.0
10371,31712.0,2.0
10372,31715.0,3.0
10373,31719.0,4.0
10374,31719.0,0.0
10375,31720.0,1.0
10376,31722.0,2.0
10377,31724.0,2.0
10378,31724.0,0.0
10379,31725.0,1.0
10380,31729.0,4.0
10381,31731.0,2.0
10382,31733.0,2.0
10383,31733.0,0.0
10384,31735.0,2.0
10385,31736.0,1.0
10386,31741.0,5.0
10387,31745.0,4.0
10388,31745.0,0.0
10389,31747.0,2.0
10390,31748.0,1.0
10391,31749.0,1.0
10392,31751.0,2.0
10393,31756.0,5.0
10394,31760.0,4.0
10395,31763.0,3.0
10396,31763.0,0.0
10397,31765.0,2.0
10398,31773.0,8.0
10399,31778.0,5.0
10400,31779.0,1.0
10401,31784.0,5.0
10402,31789.0,5.0
10403,31790.0,1.0
10404,31794.0,4.0
10405,31795.0,1.0
10406,31799.0,4.0
10407,31799.0,0.0
10408,31801.0,2.0
10409,31802.0,1.0
10410,31804.0,2.0
10411,31804.0,0.0
10412,31805.0,1.0
10413,31810.0,5.0
10414,31810.0,0.0
10415,31810.0,0.0
10416,31814.0,4.0
10417,31814.0,0.0
10418,31814.0,0.0
10419,31815.0,1.0
10420,31815.0,0.0
10421,31818.0,3.0
10422,31819.0,1.0
10423,31819.0,0.0
10424,31820.0,1.0
10425,31820.0,0.0
10426,31821.0,1.0
10427,31830.0,9.0
10428,31831.0,1.0
10429,31832.0,1.0
10430,31833.0,1.0
10431,31834.0,1.0
10432,31837.0,3.0
10433,31838.0,1.0
10434,31839.0,1.0
10435,31843.0,4.0
10436,31846.0,3.0
10437,31847.0,1.0
10438,31847.0,0.0
10439,31847.0,0.0
10440,31850.0,3.0
10441,31852.0,2.0
10442,31855.0,3.0
10443,31859.0,4.0
10444,31859.0,0.0
10445,31861.0,2.0
10446,31861.0,0.0
10447,31862.0,1.0
10448,31863.0,1.0
10449,31863.0,0.0
10450,31866.0,3.0
10451,31869.0,3.0
10452,31869.0,0.0
10453,31869.0,0.0
10454,31870.0,1.0
10455,31870.0,0.0
10456,31873.0,3.0
10457,31876.0,3.0
10458,31878.0,2.0
10459,31882.0,4.0
10460,31885.0,3.0
10461,31888.0,3.0
10462,31889.0,1.0
10463,31889.0,0.0
10464,31889.0,0.0
10465,31890.0,1.0
10466,31891.0,1.0
10467,31891.0,0.0
10468,31892.0,1.0
10469,31892.0,0.0
10470,31894.0,2.0
10471,31896.0,2.0
10472,31896.0,0.0
10473,31896.0,0.0
10474,31900.0,4.0
10475,31900.0,0.0
10476,31902.0,2.0
10477,31902.0,0.0
10478,31902.0,0.0
10479,31902.0,0.0
10480,31903.0,1.0
10481,31905.0,2.0
10482,31906.0,1.0
10483,31907.0,1.0
10484,31908.0,1.0
10485,31908.0,0.0
10486,31910.0,2.0
10487,31913.0,3.0
10488,31916.0,3.0
10489,31917.0,1.0
10490,31918.0,1.0
10491,31919.0,1.0
10492,31920.0,1.0
10493,31921.0,1.0
10494,31922.0,1.0
10495,31922.0,0.0
10496,31925.0,3.0
10497,31925.0,0.0
10498,31925.0,0.0
10499,31927.0,2.0
10500,31927.0,0.0
10501,31929.0,2.0
10502,31929.0,0.0
10503,31930.0,1.0
10504,31932.0,2.0
10505,31933.0,1.0
10506,31938.0,5.0
10507,31942.0,4.0
10508,31943.0,1.0
10509,31944.0,1.0
10510,31944.0,0.0
10511,31946.0,2.0
10512,31947.0,1.0
10513,31947.0,0.0
10514,31951.0,4.0
10515,31951.0,0.0
10516,31954.0,3.0
10517,31954.0,0.0
10518,31955.0,1.0
10519,31956.0,1.0
10520,31957.0,1.0
10521,31958.0,1.0
10522,31959.0,1.0
10523,31960.0,1.0
10524,31960.0,0.0
10525,31961.0,1.0
10526,31962.0,1.0
10527,31962.0,0.0
10528,31968.0,6.0
10529,31969.0,1.0
10530,31969.0,0.0
10531,31970.0,1.0
10532,31972.0,2.0
10533,31974.0,2.0
10534,31975.0,1.0
10535,31976.0,1.0
10536,31976.0,0.0
10537,31980.0,4.0
10538,31981.0,1.0
10539,31981.0,0.0
10540,31983.0,2.0
10541,31984.0,1.0
10542,31987.0,3.0
10543,31988.0,1.0
10544,31988.0,0.0
10545,31995.0,7.0
10546,31996.0,1.0
10547,31996.0,0.0
10548,32001.0,5.0
10549,32002.0,1.0
10550,32002.0,0.0
10551,32002.0,0.0
10552,32004.0,2.0
10553,32010.0,6.0
10554,32011.0,1.0
10555,32012.0,1.0
10556,32016.0,4.0
10557,32019.0,3.0
10558,32020.0,1.0
10559,32022.0,2.0
10560,32022.0,0.0
10561,32024.0,2.0
10562,32025.0,1.0
10563,32027.0,2.0
10564,32034.0,7.0
10565,32034.0,0.0
10566,32035.0,1.0
10567,32036.0,1.0
10568,32037.0,1.0
10569,32038.0,1.0
10570,32043.0,5.0
10571,32044.0,1.0
10572,32044.0,0.0
10573,32045.0,1.0
10574,32048.0,3.0
10575,32065.0,17.0
10576,32069.0,4.0
10577,32070.0,1.0
10578,32073.0,3.0
10579,32074.0,1.0
10580,32076.0,2.0
10581,32078.0,2.0
10582,32079.0,1.0
10583,32080.0,1.0
10584,32080.0,0.0
10585,32081.0,1.0
10586,32082.0,1.0
10587,32082.0,0.0
10588,32084.0,2.0
10589,32087.0,3.0
10590,32089.0,2.0
10591,32089.0,0.0
10592,32093.0,4.0
10593,32094.0,1.0
10594,32096.0,2.0
10595,32100.0,4.0
10596,32101.0,1.0
10597,32102.0,1.0
10598,32106.0,4.0
10599,32107.0,1.0
10600,32107.0,0.0
10601,32109.0,2.0
10602,32109.0,0.0
10603,32114.0,5.0
10604,32114.0,0.0
10605,32115.0,1.0
10606,32121.0,6.0
10607,32121.0,0.0
10608,32123.0,2.0
10609,32123.0,0.0
10610,32123.0,0.0
10611,32125.0,2.0
10612,32129.0,4.0
10613,32135.0,6.0
10614,32146.0,11.0
10615,32146.0,0.0
10616,32148.0,2.0
10617,32149.0,1.0
10618,32152.0,3.0
10619,32153.0,1.0
10620,32153.0,0.0
10621,32155.0,2.0
10622,32156.0,1.0
10623,32170.0,14.0
10624,32173.0,3.0
10625,32173.0,0.0
10626,32175.0,2.0
10627,32180.0,5.0
10628,32183.0,3.0
10629,32185.0,2.0
10630,32186.0,1.0
10631,32194.0,8.0
10632,32199.0,5.0
10633,32199.0,0.0
10634,32199.0,0.0
10635,32200.0,1.0
10636,32203.0,3.0
10637,32203.0,0.0
10638,32207.0,4.0
10639,32209.0,2.0
10640,32211.0,2.0
10641,32213.0,2.0
10642,32217.0,4.0
10643,32224.0,7.0
10644,32226.0,2.0
10645,32227.0,1.0
10646,32234.0,7.0
10647,32236.0,2.0
10648,32242.0,6.0
10649,32249.0,7.0
10650,32252.0,3.0
10651,32255.0,3.0
10652,32262.0,7.0
10653,32265.0,3.0
10654,32280.0,15.0
10655,32282.0,2.0
10656,32283.0,1.0
10657,32284.0,1.0
10658,32284.0,0.0
10659,32291.0,7.0
10660,32295.0,4.0
10661,32314.0,19.0
10662,32314.0,0.0
10663,32319.0,5.0
10664,32320.0,1.0
10665,32331.0,11.0
10666,32333.0,2.0
10667,32366.0,33.0
10668,32368.0,2.0
10669,32400.0,32.0
10670,32400.0,0.0
10671,32400.0,0.0
10672,32400.0,0.0
10673,32400.0,0.0
10674,32400.0,0.0
10675,32400.0,0.0
10676,32400.0,0.0
10677,32400.0,0.0
10678,32400.0,0.0
10679,32400.0,0.0
10680,32400.0,0.0
10681,32400.0,0.0
10682,32400.0,0.0
10683,32400.0,0.0
10684,32400.0,0.0
10685,32400.0,0.0
10686,32400.0,0.0
10687,32400.0,0.0
10688,32400.0,0.0
10689,32400.0,0.0
10690,32400.0,0.0
10691,32400.0,0.0
10692,32400.0,0.0
10693,32400.0,0.0
10694,32400.0,0.0
10695,32403.0,3.0
10696,32404.0,1.0
10697,32416.0,12.0
10698,32420.0,4.0
10699,32422.0,2.0
10700,32423.0,1.0
10701,32426.0,3.0
10702,32431.0,5.0
10703,32434.0,3.0
10704,32434.0,0.0
10705,32439.0,5.0
10706,32439.0,0.0
10707,32441.0,2.0
10708,32454.0,13.0
10709,32455.0,1.0
10710,32458.0,3.0
10711,32459.0,1.0
10712,32463.0,4.0
10713,32469.0,6.0
10714,32475.0,6.0
10715,32475.0,0.0
10716,32477.0,2.0
10717,32485.0,8.0
10718,32491.0,6.0
10719,32492.0,1.0
10720,32493.0,1.0
10721,32498.0,5.0
10722,32499.0,1.0
10723,32499.0,0.0
10724,32501.0,2.0
10725,32505.0,4.0
10726,32505.0,0.0
10727,32506.0,1.0
10728,32515.0,9.0
10729,32517.0,2.0
10730,32520.0,3.0
10731,32522.0,2.0
10732,32522.0,0.0
10733,32523.0,1.0
10734,32523.0,0.0
10735,32523.0,0.0
10736,32525.0,2.0
10737,32526.0,1.0
10738,32526.0,0.0
10739,32526.0,0.0
10740,32533.0,7.0
10741,32534.0,1.0
10742,32543.0,9.0
10743,32545.0,2.0
10744,32546.0,1.0
10745,32546.0,0.0
10746,32549.0,3.0
10747,32550.0,1.0
10748,32550.0,0.0
10749,32553.0,3.0
10750,32553.0,0.0
10751,32553.0,0.0
10752,32554.0,1.0
10753,32556.0,2.0
10754,32556.0,0.0
10755,32557.0,1.0
10756,32558.0,1.0
10757,32559.0,1.0
10758,32559.0,0.0
10759,32560.0,1.0
10760,32560.0,0.0
10761,32562.0,2.0
10762,32563.0,1.0
10763,32565.0,2.0
10764,32566.0,1.0
10765,32568.0,2.0
10766,32570.0,2.0
10767,32571.0,1.0
10768,32572.0,1.0
10769,32572.0,0.0
10770,32573.0,1.0
10771,32578.0,5.0
10772,32578.0,0.0
10773,32579.0,1.0
10774,32580.0,1.0
10775,32580.0,0.0
10776,32580.0,0.0
10777,32581.0,1.0
10778,32582.0,1.0
10779,32582.0,0.0
10780,32585.0,3.0
10781,32586.0,1.0
10782,32587.0,1.0
10783,32590.0,3.0
10784,32590.0,0.0
10785,32591.0,1.0
10786,32592.0,1.0
10787,32596.0,4.0
10788,32597.0,1.0
10789,32597.0,0.0
10790,32599.0,2.0
10791,32599.0,0.0
10792,32600.0,1.0
10793,32600.0,0.0
10794,32601.0,1.0
10795,32601.0,0.0
10796,32603.0,2.0
10797,32603.0,0.0
10798,32604.0,1.0
10799,32604.0,0.0
10800,32606.0,2.0
10801,32607.0,1.0
10802,32607.0,0.0
10803,32609.0,2.0
10804,32610.0,1.0
10805,32610.0,0.0
10806,32611.0,1.0
10807,32612.0,1.0
10808,32612.0,0.0
10809,32612.0,0.0
10810,32613.0,1.0
10811,32614.0,1.0
10812,32614.0,0.0
10813,32614.0,0.0
10814,32615.0,1.0
10815,32616.0,1.0
10816,32616.0,0.0
10817,32616.0,0.0
10818,32618.0,2.0
10819,32618.0,0.0
10820,32618.0,0.0
10821,32622.0,4.0
10822,32623.0,1.0
10823,32624.0,1.0
10824,32625.0,1.0
10825,32627.0,2.0
10826,32627.0,0.0
10827,32628.0,1.0
10828,32628.0,0.0
10829,32629.0,1.0
10830,32633.0,4.0
10831,32636.0,3.0
10832,32638.0,2.0
10833,32639.0,1.0
10834,32639.0,0.0
10835,32640.0,1.0
10836,32642.0,2.0
10837,32643.0,1.0
10838,32644.0,1.0
10839,32644.0,0.0
10840,32645.0,1.0
10841,32645.0,0.0
10842,32645.0,0.0
10843,32646.0,1.0
10844,32647.0,1.0
10845,32647.0,0.0
10846,32648.0,1.0
10847,32649.0,1.0
10848,32651.0,2.0
10849,32651.0,0.0
10850,32653.0,2.0
10851,32654.0,1.0
10852,32655.0,1.0
10853,32655.0,0.0
10854,32657.0,2.0
10855,32661.0,4.0
10856,32661.0,0.0
10857,32661.0,0.0
10858,32663.0,2.0
10859,32664.0,1.0
10860,32666.0,2.0
10861,32667.0,1.0
10862,32667.0,0.0
10863,32668.0,1.0
10864,32668.0,0.0
10865,32671.0,3.0
10866,32672.0,1.0
10867,32673.0,1.0
10868,32674.0,1.0
10869,32674.0,0.0
10870,32674.0,0.0
10871,32675.0,1.0
10872,32675.0,0.0
10873,32675.0,0.0
10874,32676.0,1.0
10875,32676.0,0.0
10876,32677.0,1.0
10877,32678.0,1.0
10878,32678.0,0.0
10879,32678.0,0.0
10880,32681.0,3.0
10881,32682.0,1.0
10882,32682.0,0.0
10883,32682.0,0.0
10884,32682.0,0.0
10885,32683.0,1.0
10886,32683.0,0.0
10887,32683.0,0.0
10888,32683.0,0.0
10889,32686.0,3.0
10890,32688.0,2.0
10891,32689.0,1.0
10892,32690.0,1.0
10893,32691.0,1.0
10894,32693.0,2.0
10895,32694.0,1.0
10896,32694.0,0.0
10897,32694.0,0.0
10898,32695.0,1.0
10899,32695.0,0.0
10900,32696.0,1.0
10901,32696.0,0.0
10902,32696.0,0.0
10903,32697.0,1.0
10904,32699.0,2.0
10905,32703.0,4.0
10906,32704.0,1.0
10907,32704.0,0.0
10908,32704.0,0.0
10909,32706.0,2.0
10910,32706.0,0.0
10911,32706.0,0.0
10912,32706.0,0.0
10913,32707.0,1.0
10914,32708.0,1.0
10915,32708.0,0.0
10916,32711.0,3.0
10917,32711.0,0.0
10918,32712.0,1.0
10919,32714.0,2.0
10920,32714.0,0.0
10921,32716.0,2.0
10922,32716.0,0.0
10923,32716.0,0.0
10924,32716.0,0.0
10925,32716.0,0.0
10926,32717.0,1.0
10927,32718.0,1.0
10928,32719.0,1.0
10929,32719.0,0.0
10930,32720.0,1.0
10931,32721.0,1.0
10932,32721.0,0.0
10933,32722.0,1.0
10934,32722.0,0.0
10935,32723.0,1.0
10936,32723.0,0.0
10937,32723.0,0.0
10938,32724.0,1.0
10939,32724.0,0.0
10940,32725.0,1.0
10941,32728.0,3.0
10942,32728.0,0.0
10943,32729.0,1.0
10944,32729.0,0.0
10945,32729.0,0.0
10946,32730.0,1.0
10947,32730.0,0.0
10948,32730.0,0.0
10949,32731.0,1.0
10950,32733.0,2.0
10951,32733.0,0.0
10952,32733.0,0.0
10953,32734.0,1.0
10954,32738.0,4.0
10955,32738.0,0.0
10956,32738.0,0.0
10957,32739.0,1.0
10958,32740.0,1.0
10959,32741.0,1.0
10960,32741.0,0.0
10961,32742.0,1.0
10962,32742.0,0.0
10963,32744.0,2.0
10964,32744.0,0.0
10965,32745.0,1.0
10966,32746.0,1.0
10967,32747.0,1.0
10968,32747.0,0.0
10969,32747.0,0.0
10970,32748.0,1.0
10971,32748.0,0.0
10972,32748.0,0.0
10973,32750.0,2.0
10974,32750.0,0.0
10975,32750.0,0.0
10976,32750.0,0.0
10977,32751.0,1.0
10978,32751.0,0.0
10979,32753.0,2.0
10980,32753.0,0.0
10981,32753.0,0.0
10982,32754.0,1.0
10983,32754.0,0.0
10984,32755.0,1.0
10985,32755.0,0.0
10986,32756.0,1.0
10987,32756.0,0.0
10988,32756.0,0.0
10989,32757.0,1.0
10990,32757.0,0.0
10991,32758.0,1.0
10992,32758.0,0.0
10993,32759.0,1.0
10994,32759.0,0.0
10995,32759.0,0.0
10996,32760.0,1.0
10997,32760.0,0.0
10998,32761.0,1.0
10999,32761.0,0.0
11000,32763.0,2.0
11001,32765.0,2.0
11002,32765.0,0.0
11003,32765.0,0.0
11004,32765.0,0.0
11005,32765.0,0.0
11006,32766.0,1.0
11007,32766.0,0.0
11008,32769.0,3.0
11009,32769.0,0.0
11010,32770.0,1.0
11011,32771.0,1.0
11012,32771.0,0.0
11013,32772.0,1.0
11014,32772.0,0.0
11015,32772.0,0.0
11016,32773.0,1.0
11017,32774.0,1.0
11018,32775.0,1.0
11019,32776.0,1.0
11020,32778.0,2.0
11021,32778.0,0.0
11022,32779.0,1.0
11023,32780.0,1.0
11024,32781.0,1.0
11025,32782.0,1.0
11026,32782.0,0.0
11027,32783.0,1.0
11028,32783.0,0.0
11029,32783.0,0.0
11030,32784.0,1.0
11031,32784.0,0.0
11032,32786.0,2.0
11033,32788.0,2.0
11034,32788.0,0.0
11035,32789.0,1.0
11036,32790.0,1.0
11037,32790.0,0.0
11038,32790.0,0.0
11039,32791.0,1.0
11040,32793.0,2.0
11041,32793.0,0.0
11042,32794.0,1.0
11043,32794.0,0.0
11044,32795.0,1.0
11045,32796.0,1.0
11046,32798.0,2.0
11047,32798.0,0.0
11048,32800.0,2.0
11049,32801.0,1.0
11050,32801.0,0.0
11051,32802.0,1.0
11052,32802.0,0.0
11053,32803.0,1.0
11054,32804.0,1.0
11055,32806.0,2.0
11056,32806.0,0.0
11057,32806.0,0.0
11058,32808.0,2.0
11059,32808.0,0.0
11060,32808.0,0.0
11061,32809.0,1.0
11062,32810.0,1.0
11063,32812.0,2.0
11064,32812.0,0.0
11065,32812.0,0.0
11066,32813.0,1.0
11067,32813.0,0.0
11068,32813.0,0.0
11069,32814.0,1.0
11070,32816.0,2.0
11071,32817.0,1.0
11072,32817.0,0.0
11073,32818.0,1.0
11074,32819.0,1.0
11075,32819.0,0.0
11076,32820.0,1.0
11077,32821.0,1.0
11078,32821.0,0.0
11079,32822.0,1.0
11080,32822.0,0.0
11081,32822.0,0.0
11082,32823.0,1.0
11083,32823.0,0.0
11084,32824.0,1.0
11085,32825.0,1.0
11086,32825.0,0.0
11087,32825.0,0.0
11088,32826.0,1.0
11089,32826.0,0.0
11090,32827.0,1.0
11091,32828.0,1.0
11092,32829.0,1.0
11093,32829.0,0.0
11094,32830.0,1.0
11095,32832.0,2.0
11096,32832.0,0.0
11097,32832.0,0.0
11098,32834.0,2.0
11099,32834.0,0.0
11100,32834.0,0.0
11101,32834.0,0.0
11102,32836.0,2.0
11103,32836.0,0.0
11104,32838.0,2.0
11105,32838.0,0.0
11106,32839.0,1.0
11107,32839.0,0.0
11108,32841.0,2.0
11109,32841.0,0.0
11110,32841.0,0.0
11111,32843.0,2.0
11112,32843.0,0.0
11113,32844.0,1.0
11114,32844.0,0.0
11115,32845.0,1.0
11116,32845.0,0.0
11117,32847.0,2.0
11118,32847.0,0.0
11119,32847.0,0.0
11120,32849.0,2.0
11121,32849.0,0.0
11122,32850.0,1.0
11123,32850.0,0.0
11124,32850.0,0.0
11125,32852.0,2.0
11126,32853.0,1.0
11127,32853.0,0.0
11128,32853.0,0.0
11129,32855.0,2.0
11130,32855.0,0.0
11131,32856.0,1.0
11132,32857.0,1.0
11133,32859.0,2.0
11134,32859.0,0.0
11135,32859.0,0.0
11136,32860.0,1.0
11137,32861.0,1.0
11138,32861.0,0.0
11139,32861.0,0.0
11140,32862.0,1.0
11141,32863.0,1.0
11142,32864.0,1.0
11143,32864.0,0.0
11144,32864.0,0.0
11145,32865.0,1.0
